"call_num","cluster"
"81645118139",2
"81647119232",2
"81660116457",1
"81669815430",1
"81674310538",1
"81675816231",1
"81686410538",1
"81695816334",1
"81696617838",1
"81798815330",1
"81838815435",1
"81839815334",1
"81844315538",1
"81848815456",1
"81849016650",1
"81855816238",1
"81865816334",1
"81919815338",1
"81958815331",1
"81959310538",1
"82028815331",1
"82089815432",1
"82105716137",1
"82108718435",1
"82164310538",2
"82255816239",1
"82269815439",1
"82296412538",1
"82319815430",1
"82329410538",1
"82359815335",2
"82365611838",1
"82378815333",1
"82396418538",1
"82439410538",2
"82539116355",1
"82539815330",1
"82546414538",1
"82619815330",1
"82715410538",1
"82718815456",1
"82735816235",2
"82767119233",1
"82769815337",1
"82788316558",1
"82839815336",1
"82879815333",1
"82899815337",1
"82929815336",1
"82958815435",1
"82987819330",1
"83000812051",2
"83018815334",1
"83119815330",1
"83159815352",1
"83275310538",1
"83288815337",1
"83307310538",1
"83338815455",2
"83368410558",1
"83454210632",2
"83466414538",1
"83476311538",2
"83499815333",1
"83504417538",1
"83524016833",1
"83575716139",1
"83594415538",1
"83678815330",1
"83688410538",1
"83698815351",1
"83698815457",1
"83708310538",2
"83709815350",1
"83728815433",1
"83748815357",2
"83808815430",1
"83815816330",1
"83858310538",1
"83875118139",1
"83888310558",1
"83898815334",1
"83914815530",1
"83915818335",1
"83939815331",2
"84096312538",1
"84178410558",1
"84209016654",1
"84218016652",1
"84238815433",1
"84360815450",2
"84384210630",2
"84409815351",2
"84426311538",1
"84447819333",1
"84509815336",1
"84535411538",1
"84575818332",1
"84609410558",1
"84686314538",2
"84704316538",1
"84755818331",1
"84848410538",1
"84858815430",1
"84975716136",1
"85008815435",1
"85058310558",1
"85118815352",2
"85125818330",1
"85154210630",1
"85184016833",1
"85185818334",1
"85230815350",1
"85267819332",1
"85436616838",1
"85439815433",1
"85444016833",1
"85518815352",1
"85554016831",1
"85585818334",1
"85589815432",2
"85605816236",2
"85607119234",1
"85615311538",1
"85640812051",2
"85650816551",1
"85658815451",2
"85668815339",2
"85675816231",1
"85676411538",2
"85678310538",1
"85715816332",1
"85725816239",1
"85748815431",2
"85829815336",1
"85859815332",2
"85859815431",1
"85959815355",2
"85960116457",1
"85984016837",1
"86008815431",1
"86015410538",1
"86019116355",1
"86038815432",2
"86115818333",1
"86117310538",1
"86144715533",1
"86157119232",1
"86175818336",1
"86216417538",1
"86227819330",1
"86249815337",1
"86285816239",1
"86294815530",1
"86308815432",1
"86318815430",1
"86340816550",1
"86386317538",2
"86417410538",1
"86428815332",1
"86429815435",1
"86468815437",1
"86478815439",2
"86505118133",2
"86548815334",1
"86575816237",1
"86580816954",1
"86595816231",1
"86605818335",1
"86699815433",1
"86755311538",1
"86809814951",2
"86818815430",1
"86825816236",1
"86828815435",1
"86837119232",1
"86879016650",1
"86928316558",1
"86930116457",1
"86935816239",1
"86984316538",1
"86989815339",1
"86989815432",1
"86999714959",2
"87015611838",1
"87029815433",1
"87055410538",1
"87065816333",1
"87078815437",1
"87088310538",1
"87096412538",1
"87139815438",1
"87146416538",1
"87165816236",1
"87185818334",1
"87209815338",1
"87319016651",1
"87345818333",1
"87360815359",1
"87500116459",1
"87554016830",1
"87605816230",1
"87616616838",1
"87639815439",1
"87648016652",1
"87648815334",1
"87655818333",1
"87689815335",1
"87698716456",2
"87715611838",1
"87718815430",1
"87779815334",1
"87809815431",1
"87839016653",1
"87905816232",1
"87915818331",1
"87945816238",1
"87995818331",1
"87996410538",1
"87998310538",1
"88015716137",1
"88016317538",1
"88025816330",1
"88074316538",1
"88105410538",1
"88116616838",1
"88155816230",1
"88167119232",1
"88177819332",2
"88189016652",1
"88239410558",1
"88249815435",1
"88257119233",2
"88267819332",1
"88274316538",1
"88278815436",1
"88295716137",1
"88316418538",2
"88339815330",1
"88349815435",1
"88375816330",1
"88378718435",1
"88395816330",1
"88397819333",1
"88405818339",1
"88428815332",1
"88448815457",1
"88486310538",1
"88488815337",1
"88488815438",1
"88494210630",1
"88525816332",1
"88537119231",1
"88546318538",1
"88599815439",1
"88605818338",1
"88609815330",1
"88609815433",1
"88638815431",1
"88645816236",2
"88674016831",1
"88678815333",1
"88688716457",1
"88695818332",1
"88709815436",1
"88718716457",1
"88734715533",1
"88739815338",1
"88795816330",1
"88809715456",1
"88818016651",1
"88825311538",2
"88828815437",1
"88835118133",1
"88838815357",1
"88845818336",2
"88875118139",1
"88875818331",2
"88876416538",1
"88878016651",1
"88895716138",1
"88896411538",1
"88898016653",1
"88905716138",1
"88909815331",1
"88925816332",1
"88948815338",1
"88965611838",1
"88989815338",1
"88994415538",1
"88996416538",1
"89008410558",1
"89028815436",1
"89059815435",1
"89075816231",1
"89079814950",1
"89079815334",1
"89098310538",1
"89098815430",1
"89106616838",1
"89110812051",1
"89120815356",1
"89185716138",1
"89196311538",1
"89224715533",2
"89299815331",2
"89305818332",1
"89375818336",1
"89428815338",2
"89494317538",1
"89496317538",1
"89514210631",1
"89528016652",1
"89536318538",1
"89565816330",1
"89589310538",1
"89635816333",1
"89639714959",1
"89659410538",1
"89678815356",1
"89688815332",1
"89734310538",1
"89784416538",1
"89799815435",1
"89818815433",2
"89820815359",1
"89828815430",1
"89919016651",1
"89954016837",1
"89959815337",1
"89984016835",1
"89998410558",1
"90069815439",1
"90076417538",1
"90077310538",1
"90095311538",2
"90098016651",1
"90168815451",1
"90179815336",2
"90198815332",1
"90265818337",1
"90294416538",1
"90295816332",1
"90369815431",1
"90418316558",1
"90449016652",1
"90469814952",1
"90515716138",1
"90519815336",1
"90538815353",1
"90557819330",1
"90584210631",1
"90609815436",1
"90615818338",1
"90619815332",1
"90629016651",1
"90639815338",1
"90650316558",1
"90789815351",1
"90789815439",1
"90899410538",1
"90919815434",2
"90958815336",1
"90959815352",1
"90978815330",1
"91006319538",1
"91008815331",1
"91018815439",1
"91104016830",2
"91186410538",1
"91188815336",2
"91468815436",1
"91518815451",1
"91568815430",1
"91634417538",1
"91655310538",1
"91658410538",1
"91678410538",2
"91689815337",1
"91709815438",1
"91807310538",1
"91828815432",1
"91835611838",1
"91844815530",1
"91876319538",1
"91925816238",1
"91996317538",1
"92018815330",1
"92094416538",1
"92116315538",1
"92138815337",1
"92165818339",1
"92207819330",1
"92267819331",1
"92365818334",1
"92367119231",1
"92397819330",1
"92455816239",1
"92539815336",1
"92625818338",1
"92637119233",1
"92654815530",1
"92664016834",2
"92674210631",1
"92786311538",1
"92789815336",1
"92828815432",1
"92847310538",1
"92854016831",1
"92858316558",1
"92869416558",1
"92888815439",1
"92909016651",1
"92914815531",1
"92955818335",1
"92956318538",1
"92965816231",1
"93029410538",1
"93209815332",1
"93254815532",1
"93299416558",1
"93535310538",2
"93535716139",1
"93578815332",1
"93618815334",1
"93620816953",1
"93738016652",2
"93768815333",1
"93854315538",1
"93869815436",1
"93877119232",2
"93919016653",1
"93919815339",1
"93946616838",1
"93949016653",1
"94118016650",1
"94335818336",2
"94425816332",1
"94485818332",1
"94516417538",1
"94595816239",1
"94689815438",1
"94766318538",1
"94798716456",1
"94818815438",1
"94819410538",1
"94948410558",1
"95049815332",1
"95115716135",1
"95119815431",2
"95124315538",1
"95189815338",1
"95207410538",1
"95298815332",1
"95335816231",1
"95359815338",1
"95454016834",1
"95478815438",1
"95488815330",1
"95555118139",1
"95559814951",1
"95690410558",1
"95724410538",1
"95836318538",1
"95869815439",1
"95888815433",1
"95935118133",1
"96009815433",1
"96119116355",2
"96140816552",1
"96148815435",1
"96195716135",1
"96269815332",1
"96279815430",1
"96299815431",1
"96318410538",1
"96339815339",1
"96355818332",1
"96380310558",1
"96450812051",2
"96529814950",1
"96559815330",1
"96569814952",1
"96578815433",1
"96579815330",2
"96625818338",1
"96665716136",1
"96718815330",1
"96729815336",1
"96745818330",1
"96756410538",1
"96759815351",1
"96795816236",1
"96816418538",2
"96876310538",1
"96898310538",1
"96906419538",2
"96917410538",2
"96940116458",1
"96975818330",1
"97126310538",1
"97168016654",1
"97228815457",1
"97360816553",1
"97449815331",2
"97449815338",1
"97484016833",1
"97566419538",1
"97615818331",1
"97667819330",1
"97736310538",1
"97759310538",1
"97768310538",2
"97889410558",1
"97929815339",1
"97936412538",1
"97975818332",1
"97988815434",1
"98000815351",1
"98005816230",1
"98065818338",1
"98078815456",2
"98118815331",1
"98125611838",1
"98189815431",1
"98219815333",1
"98258815356",1
"98275818336",1
"98330116456",2
"98349410538",1
"98349719854",1
"98464016830",2
"98478815450",2
"98479815333",1
"98508310538",1
"98518815331",1
"98518815450",1
"98528815438",1
"98535816238",1
"98555816331",1
"98586616838",1
"98588815435",1
"98598815350",1
"98609410558",1
"98638815439",1
"98639310538",1
"98639815332",1
"98656310538",2
"98666311538",1
"98689815333",1
"98714815531",1
"98715816333",1
"98730815354",1
"98735818338",1
"98739815331",1
"98748815339",1
"98768815439",1
"98775816236",2
"98779815336",1
"98787119231",1
"98808815352",2
"98819815335",1
"98855816231",1
"98977119233",1
"98987819330",2
"99027310538",1
"99059815354",1
"99068815350",1
"99075716139",1
"99078410538",1
"99095310538",1
"99095716137",1
"99105118134",1
"99109016654",2
"99117819333",1
"99129815352",1
"99136410538",1
"99160812054",1
"99199815435",1
"99215818338",1
"99259815352",2
"99268815434",2
"99286317538",1
"99305816238",1
"99315816332",1
"99319815338",1
"99338815350",1
"99396617838",2
"99398410558",2
"99418815338",1
"99478815333",2
"99525311538",1
"99554315538",2
"99559016650",1
"99584016836",1
"99695118133",1
"99705410538",1
"99707410538",2
"99727819332",1
"99735310538",1
"99747410538",1
"99755716138",1
"99765118133",1
"99766310538",1
"99768815332",1
"99769815438",1
"99786616838",1
"99808815331",1
"99815816231",1
"99818815453",1
"99845716136",1
"99848815331",1
"99865716137",1
"99870410558",2
"99878815432",1
"99886412538",1
"99889016650",1
"99898815337",1
"99899815337",1
"99904310538",1
"99904317538",1
"99909815336",1
"99958310538",1
"99965818333",1
"99968815430",1
"99978815431",2
